1	4	6	67	85	92	198
7084	(Tl,Pb)Sr2Ca2Cu3O9	Tl0.5Pb0.5Sr2Ca2Cu3O9		K	112	Jpn.J. Appl.Phys.35(1996)5304
7085	(Bi,Pb)2Sr2Ca2Cu3O10	Bi0.16Pb0.4Sr2Ca2Cu3O10.11	Bi2223	K	105.3	Solid State Commun.97(1996)719
7086	(Bi,Pb,V)2Sr2Ca2Cu3O10	Bi0.16Pb0.35V0.05Sr2Ca2Cu3O10.12	Bi2223	K	103.7	Solid State Commun.97(1996)719
7087	(Bi,Pb,V)2Sr2Ca2Cu3O10	Bi0.16Pb0.3V0.1Sr2Ca2Cu3O10.12	Bi2223	K	102.5	Solid State Commun.97(1996)719
7107	(Pb,Cd)(Sr,Sm)2(Sm,Ce)2Cu2O9	Pb0.5Cd0.5Sr1.8Sm1.6Ce0.6Cu2Oz	Pb1222	K	35	J.Phys.Condens.Matter, 8(1996)2869
7108	(Pb,Cd)(Sr,Eu)2(Eu,Ce)2Cu2O9	Pb0.5Cd0.5Sr1.8Eu1.6Ce0.6Cu2Oz	Pb1222	K	39	J.Phys.Condens.Matter, 8(1996)2869
7109	(Pb,Cd)(Sr,Gd)2(Gd,Ce)2Cu2O9	Pb0.5Cd0.5Sr1.8Gd1.6Ce0.6Cu2Oz	Pb1222	K	43.5	J.Phys.Condens.Matter, 8(1996)2869
7110	(Pb,Cd)(Sr,Dy)2(Dy,Ce)2Cu2O9	Pb0.5Cd0.5Sr1.8Dy1.6Ce0.6Cu2Oz	Pb1222	K	12	J.Phys.Condens.Matter, 8(1996)2869
7111	(Hg,Cr)Sr2CuO4	Hg0.7Cr0.3Sr2Cu1O4+z	Hg1201	K	51	J.Phys.:Cond.Matter, 8(1996)1743
7112	(Hg,Tl)2Ba2Ca3Cu4Oz	Hg1.4Tl0.6Ba2Ca3Cu4Oz	Tl2234	K	114	J.Appl.Phys.Lett.35(1996)L205
7113	(Hg,Tl)2Ba2Ca2Cu3Oz	Hg1.4Tl0.6Ba2Ca2Cu3Oz	Tl2223	K	45	J.Appl.Phys.Lett.35(1996)L205
7115	(Yb,Ca)Ba2Cu4O8	Y0.99Ca0.01Ba2Cu4O8	Y124	K	79.4	J.Appl.Phys.Lett.35(1996)L974
7116	(Yb,Ca)Ba2Cu4O8	Y0.97Ca0.03Ba2Cu4O8	Y124	K	81.9	J.Appl.Phys.Lett.35(1996)L974
7117	(Yb,Ca)Ba2Cu4O8	Y0.95Ca0.05Ba2Cu4O8	Y124	K	85.4	J.Appl.Phys.Lett.35(1996)L974
7118	(Yb,Ca)Ba2Cu4O8	Y0.93Ca0.07Ba2Cu4O8	Y124	K	83.5	J.Appl.Phys.Lett.35(1996)L974
7119	(Yb,Ca)Ba2Cu3O7	Y0.9Ca0.1Ba2Cu4O8	Y123	K	80.8	J.Appl.Phys.Lett.35(1996)L974
7120	TmBa2Cu4O8	Tm1Ba2Cu4O8	Y124	K	79	J.Appl.Phys.Lett.35(1996)L974
7121	(Tm,Ca)Ba2Cu4O8	Tm0.99Ca0.01Ba2Cu4O8	Y124	K	79.2	J.Appl.Phys.Lett.35(1996)L974
7122	(Tm,Ca)Ba2Cu4O8	Tm0.97Ca0.03Ba2Cu4O8	Y124	K	81.2	J.Appl.Phys.Lett.35(1996)L974
7123	(Tm,Ca)Ba2Cu4O8	Tm0.95Ca0.05Ba2Cu4O8	Y124	K	84.8	J.Appl.Phys.Lett.35(1996)L974
7124	(Tm,Ca)Ba2Cu3O7	Tm0.93Ca0.07Ba2Cu4O8	Y123	K	83.3	J.Appl.Phys.Lett.35(1996)L974
7125	ErBa2Cu4O8	Er1Ba2Cu4O8	Y124	K	78	J.Appl.Phys.Lett.35(1996)L974
7126	(Er,Ca)Ba2Cu4O8	Er0.99Ca0.01Ba2Cu4O8	Y124	K	79.3	J.Appl.Phys.Lett.35(1996)L974
7127	(Er,Ca)Ba2Cu4O8	Er0.97Ca0.03Ba2Cu4O8	Y124	K	80	J.Appl.Phys.Lett.35(1996)L974
7128	(Er,Ca)Ba2Cu4O8	Er0.95Ca0.05Ba2Cu4O8		K	83.2	J.Appl.Phys.Lett.35(1996)L974
7129	HoBa2Cu4O8	Ho1Ba2Cu4O8	Y124	K	76	J.Appl.Phys.Lett.35(1996)L974
7130	(Ho,Ca)Ba2Cu4O8	Ho0.99Ca0.01Ba2Cu4O8	Y124	K	76.8	J.Appl.Phys.Lett.35(1996)L974
7131	(Ho,Ca)Ba2Cu4O8	Ho0.97Ca0.03Ba2Cu4O8	Y123	K	77.4	J.Appl.Phys.Lett.35(1996)L974
7132	(YBa2Cu4O8)	Y1Ba2Cu4O8	Y124	K	79.7	J.Appl.Phys.Lett.35(1996)L974
7133	(Y,Ca)Ba2Cu4O8	Y0.99Ca0.01Ba2Cu4O8	Y124	K	78	J.Appl.Phys.Lett.35(1996)L974
7134	CuSr2YCu2Oz	Sr2Y1Cu3O7.9	Cu1212	K	69	J.Appl.Phys.Lett.35(1996)L12
7135	CuSr2YCu2Oz	Sr2Y1Cu3O7.65	Cu1212	K	70	J.Appl.Phys.Lett.35(1996)L12
7136	CuSr2YCu2Oz	Sr2Y1Cu3O7.75	Cu1212	K	67	J.Appl.Phys.Lett.35(1996)L12
7137	CuSr2YCu2Oz	Sr2Y1Cu3O7.65	Cu1212	K	69	J.Appl.Phys.Lett.35(1996)L12
7138	CuSr2YCu2Oz	Sr2Y1Cu3O7.95	Cu1212	K	62	J.Appl.Phys.Lett.35(1996)L12
7139	Cusr2YCu2Oz	Sr2Y1Cu3O7.45	Cu1212	K	62	J.Appl.Phys.Lett.35(1996)L12
7140	CuSr2TmCu2Oz	Sr2Tm1Cu3O7.65	Cu1212	K	62	J.Appl.Phys.Lett.35(1996)L12
7141	CuSr2TmCu2Oz	Sr2Tm1Cu3O7.2	Cu1212	K	62	J.Appl.Phys.Lett.35(1996)L12
7142	CuSr2TmCu2Oz	Sr2Tm1Cu3O7.28	Cu1212	K	56	J.Appl.Phys.Lett.35(1996)L12
7143	CuSr2TmCu2Oz	Sr2Tm1Cu3O7.48	Cu1212	K	62	J.Appl.Phys.Lett.35(1996)L12
7144	CuSr2TmCu2Oz	Sr2Tm1Cu3O7.48	Cu1212	K	55	J.Appl.Phys.Lett.35(1996)L12
7145	(Cu,Ti)(Sr,Ba)2YCu2O7	Sr1.5Ba0.5Y1Cu2.8Ti0.2O7	M1212	K	35	J.Appl.Phys.Lett.35(1996)L201
7146	(Cu,Ga)(Sr,Ba)2YCu2O7	Sr1.5Ba0.5Y1Cu2.8Ga0.2O7	M1212	K	38	J.Appl.Phys.Lett.35(1996)L201
7147	(Cu,Ge)(Sr,Ba)2YCu2O7	Sr1.5Ba0.5Y1Cu2.8Ge0.2O7	M1212	K	25	J.Appl.Phys.Lett.35(1996)L201
7149	(Cu,Mo)(Sr,Ba)2YCu2O7	Sr1.5Ba0.5Y1Cu2.8Mo0.2O7.03	M1212	K	26	J.Appl.Phys.Lett.35(1996)L201
7151	(Cu,Ga)(Sr,Ba2)YCu2O7	Sr1.5Ba0.5Y1Cu2.8Ga0.2O7.2	M1212	K	61	J.Appl.Phys.Lett.35(1996)L201
7152	(Cu,Ga)(Sr,Ba2)YCu2O7	Sr1.5Ba0.5Y1Cu2.8Ga0.2O7.14	M1212	K	56	J.Appl.Phys.Lett.35(1996)L201
7153	(Cu,Ga)(Sr,Ba2)YCu2O7	Sr1.5Ba0.5Y1Cu2.8Ga0.2O7.1	M1212	K	50	J.Appl.Phys.Lett.35(1996)L201
7154	(Cu,Ga)(Sr,Ba2)YCu2O7	Sr1.5Ba0.5Y1Cu2.8Ga0.2O6.96	M1212	K	32	J.Appl.Phys.Lett.35(1996)L201
7155	(Cu,Ti)(Sr,Ba)2YCu2O7	Sr1.5Ba0.5Y1Cu2.8Ti0.2O7.2	M1212	K	78	J.Appl.Phys.Lett.35(1996)L201
7156	(Cu,Ti)(Sr,Ba)2YCu2O7	Sr1.5Ba0.5Y1Cu2.8Ti0.2O7.08	M1212	K	52	J.Appl.Phys.Lett.35(1996)L201
7158	(Cu,Al)(Sr,Ba)2YCu2O7	Sr0.7Ba1.3Y1Cu2.8Al0.2O7.03	M1212	K	12	J.Appl.Phys.Lett.35(1996)L201
7159	(Cu,Al)(Sr,Ba)2YCu2O7	Sr0.7Ba1.3Y1Cu2.8Al0.2O7.11	M1212	K	20	J.Appl.Phys.Lett.35(1996)L201
7160	(Cu,Al)(Sr,Ba)2YCu2O7	Sr1Ba1Y1Cu2.8Al0.2O7.15	M1212	K	20	J.Appl.Phys.Lett.35(1996)L201
7161	(Cu,Al)(Sr,Ba)2YCu2O7	Sr1.2Ba0.8Y1Cu2.8Al0.2O7.19	M1212	K	16	J.Appl.Phys.Lett.35(1996)L201
7162	GaSr2Ca2Cu3O9	Ga1Sr2Ca2Cu3O9		K	70	Jpn.J.Appl.Phys.35(1996)3378
7163	BSr2Ca2Cu3O9	B1Sr2Ca2Cu3O9		K	75	Jpn.J.Appl.Phys.35(1996)3378
7164	BSr2Ca3Cu4O11	B1Sr2Ca3Cu4O11		K	110	Jpn.J.Appl.Phys.35(1996)3378
7165	YBa2Cu3O7	Y1Ba2Cu3O6.93		K	91.4	J.Phys.Condens,Matter, 8(1996)527
7166	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.985Ni0.015O6.92		K	90.5	J.Phys.Condens,Matter, 8(1996)527
7167	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.97Ni0.03O6.94		K	88.5	J.Phys.Condens,Matter, 8(1996)527
7168	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.955Ni0.045O6.95		K	86.2	J.Phys.Condens,Matter, 8(1996)527
7169	YBa2(Cu,Ni)3O7	Y1Ba2Cu2.94Ni0.06O6.94		K	83.5	J.Phys.Condens,Matter, 8(1996)527
7171	(Nd,Ce)2CuO4	Nd1.82Ce0.18Cu1Oz	T'	K	18	J.Appl.Phys.80(1996)5169
7172	(Nd,Sr,Ce)2CuO4	Nd1.73Sr0.09Ce0.18Cu1Oz	T'	K	16	J.Appl.Phys.80(1996)5169
7173	(Nd,Sr,Ce)2CuO4	Nd1.64Sr0.18Ce0.18Cu1Oz	T'	K	13	J.Appl.Phys.80(1996)5169
7175	Bi2Sr2CuOz	Bi2Sr1.8La0.2Cu1Oz	Bi2201	K	21	Jpn.J.Appl.Phys.35(1996)3383
7176	Bi2(Sr,La)(Cu,Ni)Oz	Bi2Sr1.8La2Cu0.98Ni0.02Oz	Bi2201	K	17.5	Jpn.J.Appl.Phys.35(1996)3383
7177	Bi2(Sr,La)2(Cu,Ni)Oz	Bi2Sr1.8La2Cu0.96Ni0.04Oz	Bi2201	K	12.9	Jpn.J.Appl.Phys.35(1996)3383
7178	Bi2(Sr,La)2(Cu,Ni)Oz	Bi2Sr1.8La2Cu0.94Ni0.06Oz	Bi2201	K	10	Jpn.J.Appl.Phys.35(1996)3383
7179	Bi2(Sr,La)2(Cu,Ni)Oz	Bi2Sr1.8La2Cu0.92Ni0.08Oz	Bi2201	K	3.6	Jpn.J.Appl.Phys.35(1996)3383
7181	Bi2(Sr,La)2(Cu,Zn)Oz	Bi2Sr1.8La0.2Cu0.88Zn0.12Oz	Bi2201	K	16.8	Jpn.J.Appl.Phys.35(1996)3383
7182	Bi2(Sr,La)2(Cu,Zn)Oz	Bi2Sr1.8La0.2Cu0.976Zn0.024Oz	Bi2201	K	11.3	Jpn.J.Appl.Phys.35(1996)3383
7183	Bi2(Sr,La)2(Cu,Zn)Oz	Bi2Sr1.8La0.2Cu0.964Zn0.036Oz	Bi2201	K	7	Jpn.J.Appl.Phys.35(1996)3383
7184	Bi2(Sr,La)2(Cu,Zn)Oz	Bi2Sr1.8La0.2Cu0.94Zn0.06Oz	Bi2201	K	5	Jpn.J.Appl.Phys.35(1996)3383
7185	Bi2(Sr,La)2(Cu,Zn)Oz	Bi2Sr1.8La0.2Cu0.92Zn0.08Oz	Bi2201	K	5.1	Jpn.J.Appl.Phys.35(1996)3383
7188	YBa2Cu3O7	Y1Ba2Cu3O6.96	Y123	K	90.7	J.Appl.Phys.80(1996)898
7189	YBa2(Cu,Co)3O7	Y1Ba2Cu2.975Co0.025Oz	Y123	K	91.6	J.Appl.Phys.80(1996)898
7190	YBa2(Cu,Co)3O7	Y1Ba2Cu2.95Co0.05Oz	Y123	K	92.2	J.Appl.Phys.80(1996)898
7191	YBa2(Cu,Co)3O7	Y1Ba2Cu2.925Co0.075Oz	Y123	K	88.3	J.Appl.Phys.80(1996)898
7192	YBa2(Cu,Co)3O7	Y1Ba2Cu2.9Co0.1Oz	Y123	K	88.6	J.Appl.Phys.80(1996)898
7193	YBa2(Cu,Co)3O7	Y1Ba2Cu2.875Co0.125Oz		K	77.1	J.Appl.Phys.80(1996)898
7194	YBa2(Cu,Co)3O7	Y1Ba2Cu2.85Co0.15Oz		K	68.6	J.Appl.Phys.80(1996)898
7195	YBa2(Cu,Co)3O7	Y1Ba2Cu2.8Co0.2Oz		K	61	J.Appl.Phys.80(1996)898
7196	YBa2(Cu,Co)3O7	Y1Ba2Cu2.75Co0.25Oz		K	59.7	J.Appl.Phys.80(1996)898
7197	YBa2(Cu,Co)2O7	Y1Ba2Cu2.7Co0.3Oz		K	52.6	J.Appl.Phys.80(1996)898
7198	YBa2(Cu,Co)3O7	Y1Ba2Cu2.6Co0.4O7.03		K	11.3	J.Appl.Phys.80(1996)898
7206	EuBa2Cu3O7	Eu1Ba2Cu3O6.94	Y123	K	93.6	J.Appl.Phys.80(1996)898
7207	EuBa2(Cu,Co)3O7	Eu1Ba2Cu2.95Co0.05Oz	Y123	K	88.3	J.Appl.Phys.80(1996)898
7208	EuBa2(Cu,Co)3O7	Eu1Ba2Cu2.9Co0.1O6.97		K	72.7	J.Appl.Phys.80(1996)898
7209	EuBa2(Cu,Co)3O7	Eu1Ba2Cu2.8Co0.2O6.98		K	55.3	J.Appl.Phys.80(1996)898
7210	EuBa2(Cu,Co)3O7	Eu1Ba2Cu2.7Co0.3O6.95		K	29.4	J.Appl.Phys.80(1996)898
7231	(Nd,Sr)2Cu(O,F)4	Nd0.7Sr1.3Cu1FO4-z	T	K	44	Physica.C,270(1996)35-40
7232	(Nd,Sr)2Cu(O,F)4	Nd0.7Sr1.3Cu1FO4-z	T	K	44	Physica.C,270(1996)35-40
7234	YBa2Cu3O7	Y1Ba2Cu3Oz		K	89	J.Appl.Phys.80(1996)2317
7235	Y(Ba,Sr)2Cu3O7	Y1Ba1.5Sr0.5Cu3Oz		K	84	J.Appl.Phys.80(1996)2317
7236	Y(Ba,Sr)2Cu3O7	Y1Ba1Sr1Cu3Oz		K	82.5	J.Appl.Phys.80(1996)2317
7238	Y(Ba,Sr)2Cu3O7	Y1Ba0.4Sr1.6Cu3Oz		K	79.5	J.Appl.Phys.80(1996)2317
7243	YBa2Cu3Oz	Y1Ba2Cu3O6.58	Y123	K	57.4	Physica.C,270(1996)258-266
7251	(Pr,Ce)2CuO4	Pr1.85Ce0.15Cu1O4+z	T'	K	23.2	Physica.C,269(1996)76-82
7252	(Pr,Ce)2CuO4	Pr1.85Ce0.15Cu1O4+z	T'	K	23.3	Physica.C,269(1996)76-82
7253	(Pr,Ce)2CuO4	Pr1.9Ce0.1Cu1O4+z	T'	K	24.3	Physica.C,269(1996)76-82
7254	(Pr,Ce)2CuO4	Pr1.93Ce0.07Cu1O4+z	T'	K	22.7	Physica.C,269(1996)76-82
7256	TlSr2(Yb,Ca)Cu2Oz	Tl1Sr2Yb0.7Ca0.3Cu2Oz	Tl1212	K	83	Physica.C,269(1996)225-230
7257	TlSr2(Yb,Ca)Cu2Oz	Tl1Sr2Yb0.5Ca0.5Cu2Oz	Tl1212	K	67	Physica.C,269(1996)225-230
7259	TlSr2(Yb,Ca)Cu2Oz	Tl1Sr2Yb0.7Ca0.3Cu2Oz	Tl1212	K	83	Physica.C,269(1996)225-230
7260	TlSr2(Yb,Ca)Cu2Oz	Tl1Sr2Yb0.5Ca0.5Cu2Oz	Tl1212	K	67	Physica.C,269(1996)225-230
7261		Hg1Ba2Cu1O4+z	Hg1201	K	95.1	Phys.Rev.B,54(1996)7505
7262		Hg1Ba2Ca1Cu2O6+z	Hg1212	K	122.5	Phys.Rev.B,54(1996)7505
7263		Hg1Ba2Ca2Cu3O8+z	Hg1223	K	133.5	Phys.Rev.B,54(1996)7505
7264	Bi2Sr2CaCu2O8	Bi2Sr2Ca1Cu2O8+z	Bi2212	K	84	Phys.Rev.B,54(1996)R6881
7265	Bi2Sr2Ca(Cu,Co)2O8	Bi2Sr2Ca1Cu1.92Co0.08O8+z	Bi2212	K	60	Phys.Rev.B,54(1996)R6881
7267	La2CuO4	La2Cu1O4.005	T	K	32	Phys.Rev.B,54(1996)7455
7271	La2CuOz	La2Cu1O4.035	T	K	35	Phys.Rev.B,54(1996)7455
7272	La2CuO4	La2Cu1O4.021	T	K	45	Phys.Rev.B,54(1996)7455
7273	YBa2Cu3O2	Y1Ba2Cu3O6.94	Y123	K	93	Phys.Rev.B,54(1996)14956
7274	YBa2Cu3Oz	Y1Ba2Cu3O6.75	Y123	K	73	Phys.Rev.B,54(1996)14956
7275	YBa2Cu3Oz	Y1Ba2Cu3O6.63	Y123	K	60	Phys.Rev.B,54(1996)14956
7276	YBa2Cu3Oz	Y1Ba2Cu3O6.48	Y123	K	48.5	Phys.Rev.B,54(1996)14956
7277	(Pr,Ce)2CuO4	Pr1.85Ce0.15Cu1O4+z	T'	K	22.9	Phys.Rev.B,54(1996)6680
7278	(Pr,Ce)2(Cu,Ni)O4	Pr1.87Ce0.13Cu0.997Ni0.003O4+z	T'	K	18	Phys.Rev.B,54(1996)6680
7279	(Pr,Ce)2(Cu,Ni)O4	Pr1.84Ce0.16Cu0.993Ni0.007O4+z	T'	K	12.2	Phys.Rev.B,54(1996)6680
7280	(Pr,Ce)2(Cu,Co)O4	Pr1.85Ce0.15Cu0.995Co0.005O4+z	T'	K	14.1	Phys.Rev.B,54(1996)6680
7281	(Pr,Ce)2(Cu,Co)O4	Pr1.87Ce0.13Cu0.99Co0.01O4+z	T'	K	8.2	Phys.Rev.B,54(1996)6680
7287	(Bi,Pb)2Sr2Ca2Cu3Oz	Bi1.6Pb0.4Sr2Ca3.6Oz	Bi2223	K	102	Supercond.Sci.Technol.9(1996)197
7288	(Bi,Pb)2Sr2Ca2Cu3Oz	Bi1.6Pb0.4Sr2Ca2Cu3.8Oz	Bi2223	K	93	Supercond.Sci.Technol.9(1996)197
7289	(Bi,Pb)2Sr2Ca2Cu3Oz	Bi1.6Pb0.4Sr2Ca2Cu4Oz	Bi2223	K	130	Supercond.Sci.Technol.9(1996)197
7297	(Cu,Ag)Ba2Ca3Cu4Oz	Cu0.75Ag0.25Ba2Ca3Cu4Oz		K	112	Mod.Phys.Lett.B,9(1995)1397-1406
7298	(Cu,Ag)Ba2Ca3Cu4Oz	Cu0.75Ag0.25Ba2Ca3Cu4Oz		K	98.5	Mod.Phys.Lett.B,9(1995)1397-1406
7299	(Cu,C)Ba2Ca3Cu4Oz	Cu0.5C0.5Ba2Ca3Cu4Oz		K	110	Mod.Phys.Lett.B,9(1995)1397-1406
7300	(Cu,Ag)Ba2Ca3Cu4Oz	Cu0.5Ag0.25Ba2Ca3Cu4Oz		K	117	Mod.Phys.Lett.B,9(1995)1397-1406
7301	Ba2Ca3Cu4Oz	Ba2Ca3Cu4Oz		K	117	Mod.Phys.Lett.B,9(1995)1397-1406
7302	Bi2(Sr,Pr)2CuO6	Bi1.95Sr1.85Pr0.2Cu1O6+z	Bi2201	K	21	Supercond.Sci.Technol.9(1996)297
7303	Bi2(Sr,Pr)2CuO6	Bi1.95Sr1.75Pr0.3Cu1O6+z	Bi2201	K	26.1	Supercond.Sci.Technol.9(1996)297
7304	Bi2(Sr,Pr)2CuO6	Bi1.95Sr1.65Pr0.4Cu1O6+z	Bi2201	K	30.1	Supercond.Sci.Technol.9(1996)297
7305	Bi2(Sr,Pr)2CuO6	Bi1.95Sr1.55Pr0.5Cu1O6+z	Bi2201	K	27.1	Supercond.Sci.Technol.9(1996)297
7306	Bi2(Sr,Pr)2CuO6	Bi1.95Sr1.45Pr0.6Cu1O6+z	Bi2201	K	20.1	Supercond.Sci.Technol.9(1996)297
7307	Bi2(Sr,La)2CuO6	Bi1.95Sr1.85La0.2Cu1O6+z	Bi2201	K	22.1	Supercond.Sci.Technol.9(1996)297
7308	Bi2(Sr,La)2CuO6	Bi1.95Sr1.75La0.3Cu1O6+z	Bi2201	K	31.1	Supercond.Sci.Technol.9(1996)297
7309	Bi2(Sr,La)2CuO6	Bi1.95Sr1.75La0.4Cu1O6+z	Bi2201	K	33.1	Supercond.Sci.Technol.9(1996)297
7310	Bi2(Sr,La)2CuO6	Bi1.95Sr1.55La0.5Cu1O6+z	Bi2201	K	29.2	Supercond.Sci.Technol.9(1996)297
7311	Bi2(Sr,La)2CuO6	Bi1.95Sr1.45La0.6Ca1O6+z	Bi2201	K	25	Supercond.Sci.Technol.9(1996)297
7312	Bi2(Sr,Nd)2CuO6	Bi1.95Sr1.65Nd0.4Cu1O6+z	Bi2201	K	27.4	Supercond.Sci.Technol.9(1996)297
7313	Bi2(Sr,Sm)2CuO6	Bi1.95Sr1.65Sm0.4Cu1O6+z	Bi2201	K	19.5	Supercond.Sci.Technol.9(1996)297
7314	Bi2(Sr,La)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.2	Bi2201	K	10	Supercond.Sci.Technol.9(1996)297
7315	Bi2(Sr,La)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.28	Bi2201	K	32.6	Supercond.Sci.Technol.9(1996)297
7316	Bi2(Sr,La)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.298	Bi2201	K	34	Supercond.Sci.Technol.9(1996)297
7317	Bi2(Sr,La)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.311	Bi2201	K	35.5	Supercond.Sci.Technol.9(1996)297
7318	Bi2(Sr,La)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.334	Bi2201	K	30.5	Supercond.Sci.Technol.9(1996)297
7319	Bi2(Sr,La)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.343	Bi2201	K	26.5	Supercond.Sci.Technol.9(1996)297
7320	Bi2(Sr,la)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.347	Bi2201	K	24	Supercond.Sci.Technol.9(1996)297
7321	Bi2(Sr,La)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.36	Bi2201	K	23	Supercond.Sci.Technol.9(1996)297
7322	Bi2(Sr,La)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.414	Bi2201	K	10.4	Supercond.Sci.Technol.9(1996)297
7323	Bi2(Sr,La)2CuOz	Bi1.95Sr1.65La0.4Cu1O6.2	Bi2201	K	30.5	Supercond.Sci.Technol.9(1996)297
7324	Bi2(Sr,La)2Cu(O,F)6	Bi1.95Sr1.65La0.4Cu1F0.2O6	Bi2201	K	30.1	Supercond.Sci.Technol.9(1996)297
7325	Bi2(Sr,La)2Cu(O,F)6	Bi1.95Sr1.65La0.4Cu1F0.4O5.8	Bi2201	K	29	Supercond.Sci.Technol.9(1996)297
7326	Bi2(Sr,La)2Cu(O,F)6	Bi1.95Sr1.65La0.4Cu1F0.6O5.6	Bi2201	K	25.1	Supercond.Sci.Technol.9(1996)297
7327	Bi2(Sr,La)2Cu(O,F)6	Bi1.95Sr1.65La0.4Cu1F0.8O5.4	Bi2201	K	13	Supercond.Sci.Technol.9(1996)297
7328	(Bi,Pb,V)4Sr4Ca5Cu7Oz	Bi3.2Pb0.2V0.6Sr4Ca5Cu7Oz	Bi2212	K	78.5	Supercond.Sci.Technol.9(1996)761
7329	(Bi,Pb,V)4Sr4Ca5Cu7Oz	Bi3.2Pb0.4V0.4Sr4Ca5Cu7Oz		K	108.5	Supercond.Sci.Technol.9(1996)761
7330	(Bi,Pb,V)4Sr4Ca5Cu7Oz	Bi3.2Pb0.6V0.2Sr4Ca5Cu7Oz		K	110.5	Supercond.Sci.Technol.9(1996)761
7331	(Bi,Pb)4Sr4Ca5Cu7Oz	Bi3.2Pb0.8Sr4Ca5Cu7Oz	Bi2212	K	108.9	Supercond.Sci.Technol.9(1996)761
7332	(Bi,Pb,V)4Sr4Ca5Cu7Oz	Bi2.6Pb0.8V0.6Sr4Ca5Cu7Oz		K	110.8	Supercond.Sci.Technol.9(1996)761
7333	(Bi,Pb,V)4Sr4Ca5Cu7Oz	Bi2.8Pb0.8V0.4Sr4Ca5Cu7Oz		K	111	Supercond.Sci.Technol.9(1996)761
7334	(Bi,Pb,V)4Sr4Ca5Cu7Oz	Bi3Pb0.8V0.2Sr4Ca5Cu7Oz		K	110.8	Supercond.Sci.Technol.9(1996)761
7335	(Bi,V)4Sr4Ca5Cu7Oz	Bi3.4V0.6Sr4Ca5Cu7Oz		K	82.2	Supercond.Sci.Technol.9(1996)761
7336	(Bi,V)4Sr4Ca5Cu7Oz	Bi3.6V0.4Sr4Ca5Cu7Oz	Bi2212	K	84	Supercond.Sci.Technol.9(1996)761
7339	(Hg,Ti)Sr2(Ca,Y)Cu2O6	Hg0.8Ti0.2Sr2Ca0.7Y0.3Cu2O6+z	Hg1212	K	56.75	Supercond.Sci.Technol.9(1996)706
7340	(Hg,Ti)Sr2(Ca,Y)Cu2O6	Hg0.8Ti0.2Sr2Ca0.6Y0.4Cu2O6+z	Hg1212	K	53.75	Supercond.Sci.Technol.9(1996)706
7341	(Hg,Ti)Sr2(Ca,Y)Cu2O6	Hg0.8Ti0.2Sr2Ca0.5Y0.5Cu2O6+z	Hg1212	K	60.55	Supercond.Sci.Technol.9(1996)706
7342	(Hg,Ti)Sr2(Ca,Y)Cu2O6	Hg0.8Ti0.2Sr2Ca0.4Y0.6Cu2O6+z	Hg1212	K	55	Supercond.Sci.Technol.9(1996)706
7343	(Bi,Pb)2Sr2CaCu2O8	Bi1.7Pb0.3Sr2Ca1Cu2O8.05	Bi2212	K	80.5	Supercond.Sci.Technol.9(1996)93
7344	(Bi,Pb)2Sr2(Ca,Nd)Cu2O8	Bi1.7Pb0.3Sr2Ca0.99Nd0.01Cu2O8.03	Bi2212	K	82.5	Supercond.Sci.Technol.9(1996)93
7345	(Bi,Pb)2Sr2(Ca,Nd)Cu2O8	Bi1.7Pb0.3Sr2Ca0.98Nd0.02Cu2O8.05	Bi2212	K	80.89	Supercond.Sci.Technol.9(1996)93
7346	(Bi,Pb)2Sr2(Ca,Nd)Cu2O8	Bi1.7Pb0.3Sr2Ca0.96Y0.04Cu2O8.06	Bi2212	K	78.5	Supercond.Sci.Technol.9(1996)93
7347	(Bi,Pb)2Sr2(Ca,Nd)Cu2O8	Bi1.7Pb0.3Sr2Ca0.94Nd0.06Cu2O8.1	Bi2212	K	81.27	Supercond.Sci.Technol.9(1996)93
7348	(Bi,Pb)2Sr2(Ca,Nd)Cu2O8	Bi1.7Pb0.3Sr2Ca0.92Nd0.08Cu2O8.16	Bi2212	K	84.11	Supercond.Sci.Technol.9(1996)93
7349	(Bi,Pb)2Sr2(Ca,Nd)Cu2O8	Bi1.7Pb0.3Sr2Ca0.9Nd0.1Cu2O8.27	Bi2212	K	76.67	Supercond.Sci.Technol.9(1996)93
7352	(Y,Sm)Ba2Cu3O7	Y0.5Sm0.5Ba2Cu3O7-z	Y123	K	92	Supercond.Sci.Technol.9(1996)161
7353	(Er,Ca)Ba2(Cu,Co)3O7	Er0.76Ca0.24Ba2Cu2.76Co0.24O6.92	Y123	K	84	J.Superconductivity,Vol,10(1997)59
